Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
A05,T4,32846.44887,997.5610943,204.5028059,2518946.609,0.414781408,0.900811304,0.698766432,1.06842596,1.348484848,43578.95806,0.8,2.586206897,1.52407914,23.72195661,3.444563591,0.282337663,0.033849353,0.970561763,0.001154672,56_0,DEX PREV
A05,T4,66792.76182,1295.80186,291.6216481,7304330.732,0.499875748,0.959766465,0.332414438,1.306402573,1.696969697,127537.5512,0.96,3.275862069,1.39844564,13.00963731,2.632116093,0.333349889,0.042237149,0.985312125,0.001799878,57_0,DEX PREV
A05,T4,49820.38521,1306.801297,251.8596525,4705404.34,0.366604533,0.859722235,0.781848188,1.091096372,1.378787879,70953.99709,0.824,2.586206897,1.009272827,14.05245722,2.70446011,0.327965432,0.037571214,0.980544824,0.001420837,58_0,DEX PREV
A05,T4,72251.78937,1362.19813,303.3048556,8217869.452,0.489303037,0.959101842,0.230683893,1.485156953,1.878787879,158770.704,1.088,3.724137931,0.876150033,8.469517414,1.848738222,0.448526255,0.047727107,0.991112217,0.002291302,8_0,DEX PREV
A06,T4,41663.03832,1030.17433,230.3194042,3598427.311,0.493332077,0.956659026,0.316611933,1.67285699,2.149253731,94615.11849,1.300813008,3.833333333,0.543472839,24.29217849,3.615169478,0.264712224,0.02627192,0.988888663,0.000696471,12_0,DEX PREV
A06,T4,42709.87184,1008.163021,233.194978,3734897.86,0.528051894,0.96393558,0.371783388,1.614004959,2.014925373,94706.58296,1.178861789,4.033333333,0.685170326,17.38570727,2.961968877,0.313437812,0.039550508,0.979959392,0.001575289,17_0,DEX PREV
A06,T4,89839.99628,1496.112869,338.2127082,11394385.67,0.504371888,0.964640995,0.419309333,1.541245542,1.925373134,211703.9464,1.154471545,3.666666667,1.514176211,21.47992261,3.236338071,0.299925551,0.032205458,0.979288862,0.001045262,21_0,DEX PREV
A06,T4,103213.8339,1606.176697,362.5133583,14031147.58,0.502760481,0.955158569,0.533782571,1.672516254,2.089552239,268448.8939,1.260162602,3.9,2.708946804,2.528846882,1.183505795,0.532517617,0.050142636,0.997868674,0.002526777,23_0,DEX PREV
A06,T4,116352.4135,1994.042441,384.8954325,16793817.19,0.367719334,0.893220062,0.56397751,1.713941371,2.149253731,304498.824,1.260162602,4.2,0.41066601,5.731472535,1.483000166,0.505201372,0.051901065,0.99429674,0.002707095,24_0,DEX PREV
A06,T4,35067.49322,956.6700855,211.3038549,2778711.188,0.481493244,0.957178537,0.507487552,2.012109836,2.507462687,91993.6617,1.43902439,5.066666667,0.366007627,14.64583994,2.748467836,0.32294395,0.0404883,0.985252474,0.001649129,25_0,DEX PREV
A06,T4,37835.7401,1111.92633,219.4856727,3114151.075,0.384556423,0.894452536,0.657529598,0.948205047,1.119402985,45264.46433,0.731707317,2.033333333,1.453532892,18.52463577,3.203256082,0.282509834,0.033036044,0.976517454,0.001097385,32_0,DEX PREV
A06,T4,44872.94652,1176.68797,239.027216,4022195.806,0.407260064,0.919374511,0.626102449,1.439150469,1.820895522,85420.77611,1.097560976,3.333333333,1.070929305,30.9371729,3.870486366,0.26093765,0.028799919,0.978630394,0.000834978,39_0,DEX PREV
A06,T4,12932.69622,608.6932203,128.3215502,622328.8605,0.438633716,0.877936012,0.644553229,1.433112806,1.805970149,15715.51503,1.024390244,3.533333333,0.443446968,2.954558394,1.203112809,0.547256757,0.080289062,0.993557805,0.00646875,40_0,DEX PREV
A06,T4,19346.27374,706.3807023,156.9472547,1138629.207,0.487224973,0.93699796,0.361563186,1.358985928,1.71641791,29541.63611,1.06504065,3.033333333,1.226517869,33.85852316,4.242987159,0.23709421,0.025599106,0.978079954,0.000659171,43_0,DEX PREV
A06,T4,75265.43253,1376.15422,309.5657039,8737348.727,0.499426075,0.965989164,0.338485019,1.412173567,1.731343284,158755.1402,1.089430894,3.166666667,1.172675983,8.673379583,2.164507495,0.37702576,0.034513814,0.993111074,0.001198654,49_0,DEX PREV
A06,T4,68474.40226,1361.673265,295.2699049,7581911.342,0.464079402,0.932655879,0.290014884,0.983728704,1.119402985,98332.53756,0.81300813,1.833333333,2.359511503,11.90793566,2.446721269,0.365425477,0.037394873,0.99189224,0.001406555,51_0,DEX PREV
A06,T4,69197.85339,1376.73912,296.825611,7702385.667,0.458774405,0.954743536,0.62032238,0.759330274,0.925373134,77063.67018,0.577235772,1.666666667,0.960957711,11.64979646,2.446060951,0.358116396,0.04311613,0.975807579,0.00187319,55_0,DEX PREV
A06,T4,75707.35381,1467.048472,310.4731819,8814413.638,0.442037388,0.924569992,0.543051729,0.93401905,1.179104478,103495.8489,0.731707317,2.1,0.84972666,14.19138402,2.686769772,0.337655992,0.03717564,0.980765726,0.001392691,56_0,DEX PREV
A06,T4,89189.33219,1524.387394,336.9857337,11270824.7,0.482316455,0.958184154,0.470993837,0.882446309,1.089552239,120097.4128,0.658536585,2.1,1.661548378,1.949106863,0.954235172,0.609534111,0.07859731,0.993134084,0.006207359,57_0,DEX PREV
A06,T4,49282.02111,1175.830777,250.4951459,4629340.151,0.447928532,0.925114432,0.633865669,0.642012756,0.76119403,43275.51181,0.479674797,1.433333333,1.468509618,5.488310505,1.702813263,0.443601285,0.058796791,0.980108461,0.003476142,58_0,DEX PREV
A06,T4,33882.10439,1000.67512,207.7017938,2639015.197,0.425200764,0.901850212,0.610887911,0.832394697,1,35563.23103,0.699186992,1.633333333,0.956238601,10.81764177,2.296728052,0.383215572,0.039949087,0.987803087,0.001605445,60_0,DEX PREV
A06,T4,29636.28072,880.8489742,194.2526308,2158847.061,0.479988307,0.951501039,0.608713171,1.560172274,2.014925373,57901.11344,1.219512195,3.466666667,0.959132668,22.08343776,3.291322904,0.292631936,0.030473476,0.98862213,0.000933716,6_0,DEX PREV
A06,T4,75420.62489,1504.940377,309.8846916,8764386.407,0.41846718,0.911149634,0.641828092,1.485123612,1.895522388,162992.3164,1.146341463,3.4,1.39606037,24.2544303,3.559065029,0.270421034,0.02849497,0.984248122,0.00081776,8_0,DEX PREV
A06,T4,34570.98167,1000.572633,209.8026238,2719905.999,0.433934655,0.922151495,0.406240187,0.99180876,1.208955224,43376.75613,0.796747967,2.033333333,2.208743346,43.83601793,4.842453191,0.219779395,0.024964278,0.960848708,0.000627268,9_0,DEX PREV
A07,T4,51017.21201,1124.175321,254.8668903,4875974.317,0.507292558,0.9611156,0.195496496,1.509453146,1.880597015,107987.7875,1.096,3.766666667,0.315144654,4.850004903,1.57996461,0.461053141,0.049552986,0.99517319,0.002470829,14_0,NAM PREV 1.0
A07,T4,88921.05998,1594.350085,336.478543,11220010.76,0.439589304,0.931425273,0.593628433,1.51480713,1.895522388,201898.0387,1.176,3.466666667,1.545221897,16.05702251,2.64098694,0.375144541,0.033373624,0.991422718,0.001120054,16_0,NAM PREV 1.0
A07,T4,123734.8384,1784.276574,396.9182401,18417230.36,0.488402089,0.96869963,0.316558907,1.70521369,2.164179104,332636.0345,1.232,4.266666667,0.401643967,7.167377061,1.434043594,0.556487575,0.065779873,0.992823844,0.004345222,19_0,NAM PREV 1.0
A07,T4,33658.54421,944.1260703,207.015433,2612939.289,0.474509828,0.950116307,0.325144184,1.734439804,2.179104478,74287.79123,1.24,4.333333333,0.576413563,18.09492349,3.036520408,0.30571413,0.039683378,0.982752971,0.001583864,22_0,NAM PREV 1.0
A07,T4,116912.3537,1684.187321,385.8204661,16915192.05,0.51795196,0.976848493,0.216866225,1.657010681,2.044776119,306412.7582,1.208,4,0.623782842,8.659164277,1.850421827,0.450996361,0.046330529,0.990706725,0.002159095,26_0,NAM PREV 1.0
A07,T4,7677.212414,422.3683189,98.86824788,284637.2025,0.540792613,0.949369937,0.501518824,1.918392854,2.328358209,11097.90266,1.312,4.866666667,1.498069774,18.76312989,3.199127159,0.285014152,0.045340898,0.945281811,0.002067544,29_0,NAM PREV 1.0
A07,T4,63026.81267,1269.729283,283.2811859,6695366.338,0.491261735,0.963319374,0.531377474,1.586442104,1.985074627,144983.3574,1.184,3.766666667,0.536705356,18.6819306,2.676203423,0.381824193,0.039536058,0.986096032,0.001573656,41_0,NAM PREV 1.0
A07,T4,53959.36791,1198.831781,262.1129547,5303793.509,0.471802483,0.956297597,0.565335135,1.660166265,2.089552239,125887.0876,1.208,4.033333333,0.362337371,19.63330866,2.620042637,0.396192952,0.044175511,0.982544232,0.001962962,45_0,NAM PREV 1.0
A07,T4,25837.5774,817.3669057,181.3764739,1757373.256,0.485990249,0.951038178,0.386563071,0.812300348,1,25384.38586,0.592,1.966666667,1.103193245,6.716363846,1.842359281,0.42896418,0.057263423,0.979686087,0.003303545,50_0,NAM PREV 1.0
A07,T4,52952.3073,1141.215419,259.6554864,5156008.916,0.51092775,0.963439263,0.515239943,1.419282345,1.776119403,106074.3239,1,3.5,0.139952479,4.264079009,1.16901765,0.603471634,0.079997269,0.989934726,0.006424063,52_0,NAM PREV 1.0
A07,T4,39124.33056,1093.898673,223.1919462,3274588.305,0.410868259,0.901178978,0.873000309,0.831389431,1,40694.0185,0.616,1.9,0.207044229,0.818385209,0.624381281,0.70701888,0.086981741,0.997234661,0.007590053,53_0,NAM PREV 1.0
A07,T4,11313.96458,518.2462159,120.0224442,509223.6308,0.529361557,0.947387897,0.673591165,1.101976649,1.328358209,11509.04412,0.744,2.833333333,0.41446239,1.521646135,0.890269014,0.615608741,0.109358827,0.979428598,0.012023711,57_0,NAM PREV 1.0
A07,T4,39703.50738,1024.303475,224.8378875,3347569.773,0.47553386,0.930402417,0.429165007,0.797057737,0.955223881,42530.20378,0.616,1.7,1.262705129,13.40217113,2.633414601,0.343194826,0.038503329,0.977954537,0.001491606,59_0,NAM PREV 1.0
A07,T4,86964.38853,1519.246377,332.7559142,10851717.98,0.473472646,0.953067132,0.558928617,1.128700991,1.417910448,148617.1881,0.856,2.633333333,2.660122317,5.939752238,1.717448812,0.4515808,0.046631826,0.992708796,0.002200052,60_0,NAM PREV 1.0
A07,T4,36307.21239,991.0628885,215.0064617,2927356.976,0.464515641,0.94464735,0.620047939,1.132121081,1.432835821,53215.35139,0.84,2.7,0.919300805,16.42692548,3.016667858,0.295376424,0.038565067,0.97645924,0.001502534,62_0,NAM PREV 1.0
A07,T4,86062.08926,1645.395773,331.0251582,10683268.77,0.39946708,0.946503364,0.468317214,1.700110018,2.089552239,216553.2136,1.184,4.3,0.480950086,8.640256641,1.625042067,0.509666537,0.062635082,0.983366106,0.003940083,6_0,NAM PREV 1.0
A07,T4,116198.001,1889.126916,384.6399483,16760397.41,0.40915348,0.889935454,0.680162036,1.762010563,2.223880597,314258.1079,1.248,4.366666667,0.451128015,2.823321439,1.110009675,0.567335433,0.065716704,0.99647875,0.004336213,8_0,NAM PREV 1.0
A07,T4,22383.05278,782.1542135,168.8164326,1416985.171,0.459773996,0.911983392,0.66613425,1.502224494,1.865671642,37964.21742,1.136,3.466666667,1.367146974,54.27981371,5.406383636,0.192893425,0.023871367,0.962835075,0.000572935,9_0,NAM PREV 1.0
A08,T4,58123.30616,1214.09746,272.0384015,5929414.236,0.495510741,0.963011297,0.502448454,1.683472437,2.028571429,140132.2457,1.28,3.875,0.311322917,13.48269162,2.53977489,0.349706482,0.034563252,0.988981442,0.001201641,10_0,NAM PREV 1.0
A08,T4,82521.77992,2025.430991,324.1450192,10030883.98,0.252780489,0.787899847,0.872196149,1.711403205,2.1,188369.0165,1.256,4.125,0.288024597,6.943498053,1.869423181,0.425360717,0.046776786,0.992561132,0.002201508,11_0,NAM PREV 1.0
A08,T4,14583.66213,674.9321179,136.2662663,745222.9451,0.402305776,0.906888023,0.629978283,1.351813933,1.642857143,19090.31636,1.016,3.15625,2.668859019,55.96818457,5.628483541,0.178283477,0.026472385,0.934323729,0.000705925,13_0,NAM PREV 1.0
A08,T4,44964.45022,1095.230993,239.2708008,4034505.005,0.471050752,0.944845631,0.284862216,1.793735441,2.228571429,110323.6983,1.352,4.28125,0.644411494,25.5713448,3.571956029,0.269922802,0.030874232,0.98425672,0.00095942,18_0,NAM PREV 1.0
A08,T4,55551.06437,1153.319472,265.9507697,5540193.122,0.524811085,0.964797985,0.629019698,1.721544723,2.142857143,137207.1144,1.28,4.15625,0.284417079,15.35047141,2.725647849,0.334758214,0.039481221,0.986964985,0.001571157,19_0,NAM PREV 1.0
A08,T4,105094.8588,1626.401152,365.8017636,14416456.77,0.499270595,0.970592896,0.479217501,1.535870296,1.814285714,250864.4466,1.152,3.53125,0.434657972,7.668734601,1.746553071,0.463863151,0.0429429,0.993778384,0.001854776,20_0,NAM PREV 1.0
A08,T4,82146.92669,1533.93959,323.4079708,9962614.074,0.43871721,0.914236945,0.548443974,1.86272544,2.285714286,226585.648,1.328,4.71875,0.208788836,1.483432968,0.876982542,0.618888217,0.089012104,0.997023526,0.007951146,22_0,NAM PREV 1.0
A08,T4,44770.00486,1055.142291,238.7528861,4008362.951,0.505329841,0.959368751,0.248642305,1.611375953,2.028571429,98917.53565,1.224,3.84375,0.731565525,21.12740649,3.284675492,0.287394831,0.03519788,0.984719003,0.001249522,27_0,NAM PREV 1.0
A08,T4,53572.55681,1311.809811,261.1717784,5246864.976,0.391210488,0.889981474,0.713836152,1.901782634,2.4,137550.2326,1.432,4.5625,0.568590512,27.04748624,3.801879774,0.253264852,0.030955859,0.985126142,0.00096601,28_0,NAM PREV 1.0
A08,T4,45687.12149,1066.286666,241.1859236,4132158.973,0.504958519,0.96211242,0.389987782,1.896856862,2.342857143,119725.8114,1.376,4.6875,0.263860837,9.331948779,2.231489348,0.370040075,0.047354848,0.98849058,0.002255781,30_0,NAM PREV 1.0
A08,T4,68950.89738,1357.044679,296.2954762,7661189.614,0.470502022,0.958795121,0.530688778,1.874844123,2.371428571,190641.6498,1.424,4.5,0.225758246,11.78963545,2.421949372,0.354152806,0.037802785,0.994105958,0.001436426,32_0,NAM PREV 1.0
A08,T4,69948.59965,1354.697794,298.431438,7828072.942,0.478965289,0.961065354,0.332162316,1.812505248,2.257142857,185384.8493,1.344,4.34375,0.819121767,10.83127599,2.2128612,0.390885496,0.043850325,0.991043086,0.001933187,42_0,NAM PREV 1.0
A08,T4,31057.44756,887.1846592,198.8556521,2315980.87,0.495846871,0.953655441,0.278789845,1.247047875,1.514285714,49648.71704,0.92,2.9375,0.860845536,12.83685721,2.529987219,0.351577093,0.042906338,0.972554961,0.001857733,43_0,NAM PREV 1.0
A08,T4,27299.29702,831.0155373,186.4364356,1908593.861,0.496755907,0.947447244,0.522203916,2.084924962,2.557142857,69794.94804,1.48,5.25,0.288076529,13.57118318,2.680934842,0.327798899,0.049187174,0.980033489,0.00243487,45_0,NAM PREV 1.0
A08,T4,35310.28997,952.983595,212.0340952,2807619.52,0.48858519,0.943258521,0.408567356,1.676887523,2.157142857,77140.17984,1.336,3.53125,0.412993498,20.5710884,3.311303183,0.281364896,0.027216407,0.99145333,0.000746194,47_0,NAM PREV 1.0
A08,T4,68001.02658,1327.792893,294.2475083,7503424.737,0.484690663,0.96263027,0.386149417,1.364454735,1.671428571,135984.2878,1.032,3.15625,0.438530438,15.40268619,2.701630335,0.340777227,0.036880263,0.983744273,0.001370596,49_0,NAM PREV 1.0
A08,T4,53972.62554,1374.157246,262.1451529,5305748.315,0.359178676,0.878381866,0.629964436,1.358495365,1.7,98120.04476,1.056,3.0625,0.635568422,14.86062655,2.794624368,0.32124023,0.033552606,0.98867829,0.001132203,50_0,NAM PREV 1.0
A08,T4,65709.79473,1482.199231,289.2478334,7127405.91,0.375860604,0.881185116,0.492321728,1.204331494,1.5,109630.2959,1.008,2.25,0.828592464,14.05408711,2.719128338,0.338021771,0.030760445,0.992232434,0.00095486,52_0,NAM PREV 1.0
A08,T4,5519.336809,381.319938,83.82981502,173506.8689,0.476999291,0.909721925,0.367488873,0.580172311,0.657142857,1880.33846,0.424,1.3125,3.854530077,5.465071316,1.709426015,0.440972502,0.079018333,0.964803391,0.006276021,53_0,NAM PREV 1.0
A08,T4,69629.11656,1363.772726,297.7491304,7774503.341,0.470453547,0.948084908,0.372033389,1.271770649,1.571428571,129771.477,1.016,2.6875,1.273870131,16.80010538,2.889004177,0.325599576,0.032055192,0.987018395,0.001033716,54_0,NAM PREV 1.0
A08,T4,61560.9338,1373.879805,279.9675255,6463148.363,0.409843058,0.899308852,0.698897111,0.733235259,0.771428571,63059.69873,0.664,1.3125,0.759338678,4.871759593,1.412890477,0.524838169,0.052157226,0.995441075,0.002733611,57_0,NAM PREV 1.0
A08,T4,47424.65197,1055.534653,245.7294087,4370111.882,0.5348956,0.964682678,0.378746501,1.908721242,2.357142857,126834.5265,1.392,4.71875,0.394701483,20.1902264,3.263411228,0.284448007,0.038306183,0.981070792,0.00147777,9_0,NAM PREV 1.0
A09,T4,16438.69168,704.413745,144.6733988,891840.5238,0.416314436,0.902328701,0.539307679,0.816794428,0.863013699,13263.92471,0.632,1.733333333,2.479934384,20.49556007,3.159867713,0.308489483,0.037591129,0.975197432,0.001420791,10_0,NAM PREV 0.5
A09,T4,50841.48331,1200.913659,254.4275674,4850803.096,0.443000797,0.944958472,0.471311571,1.76785846,2.082191781,124317.5748,1.288,4.533333333,0.384676652,13.62650646,2.659577714,0.332053143,0.04229494,0.988443338,0.001800642,18_0,NAM PREV 0.5
A09,T4,39863.37891,1007.028387,225.2901028,3367809.274,0.493969967,0.953366201,0.306265456,1.634648991,1.931506849,87720.1688,1.248,3.933333333,0.319594189,12.84862002,2.624392807,0.332969312,0.035280839,0.991666331,0.001252114,22_0,NAM PREV 0.5
A09,T4,131573.4821,1767.038789,409.2976428,20194768.52,0.529524509,0.972134831,0.51155215,1.468207234,1.739726027,309439.3566,1.08,3.7,4.838406309,13.73101176,2.678070438,0.332028332,0.040930208,0.984193982,0.001689282,28_0,NAM PREV 0.5
A09,T4,18838.32422,734.1303617,154.8731718,1094081.634,0.439243921,0.924572595,0.567718327,1.404318364,1.671232877,28364.42232,1.064,3.433333333,1.987963973,42.90909801,4.741134416,0.216777023,0.028934698,0.966481328,0.000842291,30_0,NAM PREV 0.5
A09,T4,82986.83708,1471.362314,325.0571068,10115797.93,0.48170352,0.95007336,0.505526263,1.516111042,1.726027397,189942.9397,1.216,3.466666667,0.656619686,13.43616925,2.451391527,0.373877969,0.033359518,0.99296774,0.001118781,31_0,NAM PREV 0.5
A09,T4,96477.39392,1558.605242,350.4837131,12680158.22,0.499071952,0.966680992,0.373288145,1.338206083,1.589041096,199147.8147,1.016,3.133333333,2.316993804,19.16935421,3.140322734,0.301076325,0.035170469,0.981284712,0.001245719,37_0,NAM PREV 0.5
A09,T4,14228.04548,652.7458544,134.5946141,718131.8588,0.419630324,0.918400564,0.570825193,1.605610138,1.821917808,21081.66112,1.104,4.233333333,0.178738113,1.665881591,0.924812788,0.607540708,0.094382719,0.988048413,0.008934867,43_0,NAM PREV 0.5
A09,T4,26634.59543,918.1083785,184.1527088,1839312.336,0.397070906,0.921617659,0.780982117,1.016603992,1.109589041,31071.48442,0.792,2.2,2.879258331,33.30895863,4.191751399,0.244497228,0.02805125,0.968364379,0.000790958,44_0,NAM PREV 0.5
A09,T4,47092.43115,1108.867191,244.8671999,4324271.908,0.481284537,0.960230043,0.519303321,1.079605719,1.260273973,70231.59081,0.824,2.5,1.141660789,19.26640229,3.238044057,0.283333885,0.034314308,0.975087823,0.001185975,47_0,NAM PREV 0.5
A09,T4,45019.82036,1211.388231,239.418077,4041959.556,0.385520007,0.883087215,0.661329874,0.698161588,0.712328767,41152.43665,0.528,1.466666667,1.054792237,4.678653961,1.500852475,0.492920756,0.063235545,0.993323023,0.004018296,53_0,NAM PREV 0.5
A09,T4,49571.08962,1156.203657,251.2287236,4670130.59,0.465982548,0.938809872,0.604484919,0.6040119,0.671232877,41281.19331,0.472,1.3,2.140692764,17.49836295,2.954700239,0.334667687,0.045655914,0.952398361,0.002097714,54_0,NAM PREV 0.5
A09,T4,37692.24566,1032.696169,219.0690706,3096451.96,0.444136786,0.936122409,0.611387055,0.653744563,0.739726027,31710.53375,0.496,1.5,1.484346521,10.0000695,2.121542403,0.409485666,0.053114017,0.967378297,0.002839218,56_0,NAM PREV 0.5
A09,T4,65316.4848,1284.030134,288.380879,7063509.487,0.497831343,0.951692322,0.409387421,0.922703184,1.109589041,87988.05293,0.752,1.866666667,0.795030834,7.065695797,1.903200195,0.420198094,0.042367379,0.992964417,0.001806194,57_0,NAM PREV 0.5
